Sample,AI,Richness,all_seqs,all_len,lat,lon,LandcoverClass,Nation,Continent,Type
SRR5258706,0.129800214,1,44381771,8272265414,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5258708,0.120070152,2,101102875,17885241241,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5262245,0.105085581,2,136127231,30653353682,9.1086,-79.8436,Forest,Panama,North America,Metagenome
SRR5262246,0.032141245,1,168143121,33406976219,9.1086,-79.8436,Forest,Panama,North America,Metagenome
SRR5262248,0.026187441,1,206643271,41002166875,9.1086,-79.8436,Forest,Panama,North America,Metagenome
SRR5262254,0.092564407,2,165490494,34799828336,9.1086,-79.8436,Forest,Panama,North America,Metagenome
SRR5269546,0.337702267,1,43459960,6359103439,37.931388,-122.021761,Agricultural Land,United States,North America,Metagenome
SRR5271154,0.368707835,2,64585346,8736525691,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271155,0.152664617,1,51866409,7033337807,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271156,0.128602684,1,62187078,8349295591,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271157,0.120398099,1,59397724,8918262262,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271163,0.491291475,2,45624888,6556648409,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271165,0.651920501,4,67642927,9882264704,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271167,0.162505033,1,45915194,6607437332,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271168,0.475754142,3,47278019,6770777548,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5271170,0.106936056,1,70934660,10040970899,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5277367,0.11611948,1,64370519,9246870771,51.62,-128.09,Wetland,Canada,North America,Metagenome
SRR5428012,68.12627363,1,66841463,9661525621,42.3912,-72.1737,Forest,United States,North America,Metagenome
SRR5436305,0.347203428,3,43154396,9277631537,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5436309,0.10357252,1,46275510,10367053237,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5436853,0.181131699,1,26865190,5927961981,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5437016,0.114231577,1,41095632,9399693601,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5437660,0.38923047,2,37272944,8275882075,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5437762,0.124100029,1,38441079,8652228628,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5437763,0.112973322,1,43835832,9504383870,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5437773,0.132201575,1,36176342,8122004754,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5437899,0.140900229,1,34854832,7620582559,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438034,0.135371188,1,35195216,7931834247,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438045,0.18624217,1,27734850,5765299144,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438046,0.174598372,1,29413506,6149781424,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438067,0.123923482,1,38458503,8664554980,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438093,0.236875957,1,41005921,9065857407,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438094,0.150437353,1,32041808,7137468223,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438105,0.105246233,1,45324079,10202187723,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438132,0.219930832,2,44069617,9764359190,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438309,0.133774545,1,35425158,8026503252,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438477,0.48778828,3,39374034,8804982538,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438552,0.17752942,1,55120611,12096494444,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5438874,0.35644951,2,39574919,9036975452,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5439720,0.043937034,1,114625808,24438195209,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5450757,0.656680364,2,22416773,3270211453,68.6137,-149.3144,Tundra,United StatesA,North America,Metagenome
SRR5450873,0.518231254,1,28533114,4143871354,45.54,-73.72,Agricultural Land,Canada,North America,Metagenome
SRR5512138,0.173049045,1,43051687,6204841077,23.05222,101.03506,Agricultural Land,China,Asia,Metagenome
SRR5512139,0.35123727,1,42605060,6114054044,24.47039,101.24619,Agricultural Land,China,Asia,Metagenome
SRR5512141,0.385850224,2,41077168,5565588710,45.28139,131.16583,Agricultural Land,China,Asia,Metagenome
SRR5512145,0.190352698,1,39274395,5640801694,29.95,113.8225,Agricultural Land,China,Asia,Metagenome
SRR5579859,0.09909583,1,73691845,10835388626,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579863,0.274966473,2,79858591,11714975398,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579864,0.186152566,2,79740355,11536148542,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579871,0.205278422,2,71096979,10461321931,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579872,0.336243787,1,66139786,9580029718,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579875,0.065944635,1,112871345,16282474188,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579883,0.094688505,1,77250001,11339727304,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579884,0.195228044,2,74937375,10999872801,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5579885,0.124619518,1,60651665,8616160975,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5581483,0.05011153,1,151103817,21427041407,40.7999,-76.3402,Shrubland,United States,North America,Metagenome
SRR5582390,0.249721182,3,146284863,21498813481,35.8443,-83.9607,Forest,United States,North America,Metagenome
SRR5582436,0.150541579,1,146840796,21397579920,35.8443,-83.9607,Forest,United States,North America,Metagenome
SRR5633581,0.76262996,1,15135094,1407946029,30.4,91.05,Grassland,China,Asia,Metagenome
SRR5659263,0.062040977,1,120468755,17306977926,71.299,-156.61,Tundra,United States,North America,Metagenome
SRR5660397,2.463224046,1,27770840,3923182072,71.299,-156.61,Tundra,United States,North America,Metagenome
SRR5660398,2.735189707,1,123959676,18058024923,71.299,-156.61,Tundra,United States,North America,Metagenome
SRR5665648,1.634395029,1,46474706,6569659140,71.299,-156.61,Tundra,United States,North America,Metagenome
SRR5674476,0.858987486,1,138700338,20000139082,71.299,-156.61,Tundra,United States,North America,Metagenome
SRR5678805,31.64910201,2,54628803,7837011026,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678806,47.32458129,2,154356162,19603193748,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678807,45.79385062,3,173754273,22063902524,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678808,37.64826271,2,52907427,7700495896,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678809,0.559134478,2,27021824,3840728367,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678810,0.547297736,2,27568326,3923794137,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678811,33.52595505,2,33729993,4836104301,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678812,34.40819296,2,34088337,4899340881,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678813,0.108851051,1,75077436,9864322058,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5678816,0.100583093,1,74731927,10675172043,43,-92.5,Agricultural Land,United States,North America,Metagenome
SRR5687768,0.132467167,1,34223840,8105720448,41.7655,-111.8143,Agricultural Land,United States,North America,Metagenome
SRR5688572,0.264881371,2,68348942,16214682365,41.7655,-111.8143,Agricultural Land,United States,North America,Metagenome
SRR5690242,0.216893702,2,41796268,9901088075,33.8834,-83.4195,Agricultural Land,United States,North America,Metagenome
SRR5690348,0.252227708,2,35952029,8514067151,33.8834,-83.4195,Agricultural Land,United States,North America,Metagenome
SRR5690554,0.549566446,1,40930467,9768990007,41.7655,-111.8143,Agricultural Land,United States,North America,Metagenome
SRR5690606,0.689304706,5,126388620,26481193079,41.7655,-111.8143,Agricultural Land,United States,North America,Metagenome
SRR5690625,0.898316173,3,35396235,7171696484,33.8834,-83.4195,Agricultural Land,United States,North America,Metagenome
SRR5699024,19.69411717,8,119922318,24261819282,33.8834,-83.4195,Agricultural Land,United States,North America,Metagenome
SRR5712671,0.119166278,1,63196542,9010450273,39.7291,-123.6419,Forest,United States,North America,Metagenome
SRR5712672,0.206839321,1,35863776,5191188116,39.7291,-123.6419,Forest,United States,North America,Metagenome
SRR5713101,0.091324473,1,82082448,11757437982,39.7291,-123.6419,Forest,United States,North America,Metagenome
SRR5823598,0.087946441,1,126738213,12209042421,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823599,0.484160686,1,93387448,8870954254,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823600,0.377494884,2,120863299,11377551021,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823601,0.258596484,2,93317508,8304380677,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823602,0.530876242,2,131707253,12135504364,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823603,0.480250346,2,93822218,8943184180,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823604,0.074272611,1,152769253,14456766838,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823605,0.268458298,1,123435940,11998978978,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823607,0.069287596,1,163477149,15496883887,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823608,0.788920374,1,84888762,8166161200,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823609,0.461944668,2,121039901,11621974431,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823610,0.256465189,1,132216660,12560088522,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823611,0.347807763,1,67311537,6174340757,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823612,0.136232529,1,185089831,15763369177,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5823613,0.202777295,1,111618429,10590355533,45.19,8.25,Agricultural Land,Italy,Europe,Metagenome
SRR5829540,0.605400925,1,25889852,3547209061,50.131881,11.881046,Forest,Germany,Europe,Metagenome
SRR5829547,0.7900739,2,27040711,4077119207,50.131881,11.881046,Forest,Germany,Europe,Metagenome
SRR5855413,0.271637384,2,60260912,7905699913,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5855415,0.121810749,1,68127470,8814836426,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5855418,0.192402021,1,43319424,5580720093,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5855419,0.142950324,1,57454672,7511293370,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5855426,0.565504264,2,57706713,7594933537,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5855434,0.120124159,1,68056062,8938600140,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5855435,0.582368399,2,56171074,7375000617,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5855436,0.170854208,1,48272985,6284550049,38.42,-109.41,Bare Land,United StatesA,North America,Metagenome
SRR5881628,0.196082471,1,37136615,5475970478,39.7181,-123.6527,Grassland,United States,North America,Metagenome
SRR5882724,0.137506371,1,109657792,15617339226,39.7291,-123.6419,Forest,United States,North America,Metagenome
SRR5882757,0.148102575,1,99731823,14499975092,39.7291,-123.6419,Forest,United States,North America,Metagenome
SRR5916093,0.294534479,1,24734912,3645555622,-42.27154,146.8927,Shrubland,AUnited Statestralia,Australia,Metagenome
SRR5916120,0.350800128,1,21012236,3060836465,-13.74768,141.50618,Forest,AUnited Statestralia,Australia,Metagenome
SRR5916164,0.76078366,1,19307581,2822725776,-41.65563,145.08186,Forest,AUnited Statestralia,Australia,Metagenome
SRR5916217,0.402627596,1,18344113,2666836140,-42.27904,147.61451,Grassland,AUnited Statestralia,Australia,Metagenome
SRR5916285,0.385650843,1,19047792,2784233050,-41.58365,145.09314,Grassland,AUnited Statestralia,Australia,Metagenome
SRR5918912,0.199539578,2,78191128,10762193976,-25.351,131.0423,Grassland,AUnited Statestralia,Australia,Metagenome
SRR5918960,0.45874237,1,16144812,2340620563,-34.098,140.3515262,Agricultural Land,AUnited Statestralia,Australia,Metagenome
SRR5918992,0.114261383,1,68867469,9397241625,-35.12282,141.99678,Forest,AUnited Statestralia,Australia,Metagenome
SRR5918993,0.117667304,1,66812957,9125235180,-36.67146,142.28934,Agricultural Land,AUnited Statestralia,Australia,Metagenome
SRR5918997,0.118181686,1,80262444,9085517867,-35.12282,141.99678,Forest,AUnited Statestralia,Australia,Metagenome
SRR5918998,0.102257388,1,77553318,10500383812,-35.12282,141.99678,Forest,AUnited Statestralia,Australia,Metagenome
SRR5919102,0.333255372,1,21893251,3221979038,-12.50916,135.81029,Forest,AUnited Statestralia,Australia,Metagenome
SRR5919106,0.091876426,1,84512179,11686804390,-35.11641,141.97633,Agricultural Land,AUnited Statestralia,Australia,Metagenome
SRR5919198,0.116887048,1,66411054,9186148846,-25.3504,131.0516,Grassland,AUnited Statestralia,Australia,Metagenome
SRR5919201,0.11672526,1,61212990,9198881409,-25.351,131.0423,Grassland,AUnited Statestralia,Australia,Metagenome
SRR5919204,0.086148487,1,89730363,12463849979,-25.351,131.0423,Grassland,AUnited Statestralia,Australia,Metagenome
SRR5919212,0.465011772,1,15919470,2309063747,-27.386111,152.878872,Grassland,AUnited Statestralia,Australia,Metagenome
SRR5947199,0.152409852,1,32470246,7045094582,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5947208,0.100247064,1,48483891,10710955342,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR5947209,0.087471487,1,54294802,12275335248,39.7392,-123.6308,Grassland,United States,North America,Metagenome
SRR6039439,0.892774478,1,7159675,1202702194,42.9849,-81.2453,Agricultural Land,Canada,North America,Metagenome
SRR6056298,0.356183463,1,20749596,3014575175,37.4973,-122.1295,Wetland,United States,North America,Metagenome
SRR6059058,0.126306777,1,56603028,8501062630,39.7181,-123.6527,Grassland,United States,North America,Metagenome
SRR6181342,0.078835452,2,185031835,27240075105,9.1086,-79.8436,Forest,Panama,North America,Metagenome
SRR6181350,0.179134476,3,122033802,17982163586,9.1086,-79.8436,Forest,Panama,North America,Metagenome
SRR6185295,0.315337299,3,187617740,27240464725,42.3938,-85.3708,Agricultural Land,United States,North America,Metagenome
SRR6185312,0.125802762,2,176433439,25605363630,42.3938,-85.3708,Agricultural Land,United States,North America,Metagenome
SRR6185369,0.174535188,2,168469162,24608030868,42.3938,-85.3708,Agricultural Land,United States,North America,Metagenome
SRR6185436,0.077991004,2,183921306,27535017123,42.3938,-85.3708,Agricultural Land,United States,North America,Metagenome
SRR6185437,0.16416596,3,180420131,26162349989,42.3938,-85.3708,Agricultural Land,United States,North America,Metagenome
SRR6185503,0.116499038,1,191461373,27650232375,42.3938,-85.3708,Agricultural Land,United States,North America,Metagenome
